epoch,accuracy,loss,val_accuracy,val_loss
0,0.6940154433250427,34175.48046875,0.6069819927215576,335718.15625
1,0.7582046389579773,25526.478515625,0.6768018007278442,33310.203125
2,0.7475868463516235,20340.404296875,0.6858108043670654,20870.564453125
3,0.7833011746406555,18918.9375,0.309684693813324,22658.37109375
4,0.7857142686843872,17284.373046875,0.6227477192878723,18898.392578125
5,0.8055019378662109,15817.4404296875,0.6002252101898193,20066.27734375
6,0.8016409277915955,14879.251953125,0.6914414167404175,20655.013671875
7,0.8248069286346436,14493.337890625,0.6520270109176636,14012.8662109375
8,0.8199806809425354,13731.1796875,0.5337837934494019,16763.505859375
9,0.8397683501243591,12724.8544921875,0.6013513803482056,18356.005859375
